N,D,C,lr,gbsz,loss
588544000,50000000000.0,1.765632e+20,0.002,263.7240069766069,2.2713459907526707
588544000,50000000000.0,1.765632e+20,0.004,363.4293788536295,2.285755650924526
588544000,80000000000.0,2.8250112e+20,0.0005,153.823317358122,2.233085463929222
588544000,80000000000.0,2.8250112e+20,0.001,226.45576023932776,2.2312181666977184
588544000,80000000000.0,2.8250112e+20,0.002,333.38386030370043,2.2363172437390495
588544000,80000000000.0,2.8250112e+20,0.004,490.80137415597113,2.248382695053215
588544000,120000000000.0,4.2375168e+20,0.0005,167.79343696551345,2.206953584518814
588544000,120000000000.0,4.2375168e+20,0.001,259.1680936330383,2.204898515577716
588544000,120000000000.0,4.2375168e+20,0.002,400.30231200990494,2.2087223553328945
588544000,120000000000.0,4.2375168e+20,0.004,618.2934741471892,2.2184251037843463
588544000,200000000000.0,7.062528e+20,0.0005,191.64593371102356,2.1806115939239445
588544000,200000000000.0,7.062528e+20,0.001,303.13779181896655,2.178306536846997
588544000,200000000000.0,7.062528e+20,0.002,479.49110659159993,2.1800419529802815
588544000,200000000000.0,7.062528e+20,0.004,758.4396518852391,2.1858178423237975
588544000,300000000000.0,1.0593792e+21,0.0005,201.60395539791745,2.161348633486693
588544000,300000000000.0,1.0593792e+21,0.001,340.6382981680598,2.159764674935883
588544000,300000000000.0,1.0593792e+21,0.002,575.5564167866052,2.1606137702816985
588544000,300000000000.0,1.0593792e+21,0.004,972.483689255638,2.1638959195241387
983138304,6000000000.0,3.5392978944e+19,0.00025,34.552149534587706,2.4306733243776577
983138304,6000000000.0,3.5392978944e+19,0.0005,50.985462526985124,2.427365337671387
983138304,6000000000.0,3.5392978944e+19,0.001,75.23460693779452,2.4305544080969703
983138304,6000000000.0,3.5392978944e+19,0.002,111.01686246522988,2.440240535654408
983138304,6000000000.0,3.5392978944e+19,0.004,163.81748045569114,2.456423720343701
983138304,12000000000.0,7.0785957888e+19,0.00025,59.9475858907238,2.341647462064121
983138304,12000000000.0,7.0785957888e+19,0.0005,80.29433059201263,2.337858805863675
983138304,12000000000.0,7.0785957888e+19,0.001,107.54694170623887,2.3413842142960792
983138304,12000000000.0,7.0785957888e+19,0.002,144.04933181566008,2.352223687361333
983138304,12000000000.0,7.0785957888e+19,0.004,192.94095831396763,2.3703772250594373
983138304,20000000000.0,1.1797659648e+20,0.00025,81.04482401629804,2.285218793547223
983138304,20000000000.0,1.1797659648e+20,0.0005,106.40298719788433,2.2826663738916926
983138304,20000000000.0,1.1797659648e+20,0.001,139.69548113715922,2.2867924987199544
983138304,20000000000.0,1.1797659648e+20,0.002,183.40488330322395,2.2975971680320098
983138304,20000000000.0,1.1797659648e+20,0.004,240.79054630580737,2.3150803818278582
983138304,30000000000.0,1.7696489472e+20,0.00025,103.86574525717687,2.2463728506146845
983138304,30000000000.0,1.7696489472e+20,0.0005,133.81669868757993,2.241776246365099
983138304,30000000000.0,1.7696489472e+20,0.001,172.40437454431333,2.2453061086252166
