N,D,C,lr,gbsz,loss
301880320,300000000000.0,5.43384576e+20,0.003223781185687903,1024,2.281307084414385
588544000,6000000000.0,2.1187584e+19,0.0005346217253150346,32,2.484615886750772
588544000,6000000000.0,2.1187584e+19,0.0009016804701633085,64,2.47822970124846
588544000,6000000000.0,2.1187584e+19,0.0015207531452165256,128,2.483839698597803
588544000,12000000000.0,4.2375168e+19,0.0003989738629881929,32,2.4092000070540487
588544000,12000000000.0,4.2375168e+19,0.0006384071249177197,64,2.3969009227696336
588544000,12000000000.0,4.2375168e+19,0.0010215297164911535,128,2.396240522504992
588544000,12000000000.0,4.2375168e+19,0.0016345728625898259,256,2.407218806260124
588544000,20000000000.0,7.062528e+19,0.0005524787860987037,64,2.3498155271205414
588544000,20000000000.0,7.062528e+19,0.000858424248712212,128,2.3428628517427246
588544000,20000000000.0,7.062528e+19,0.0013337927343430617,256,2.350445794986962
588544000,20000000000.0,7.062528e+19,0.002072405411258084,512,2.372564356853253
588544000,30000000000.0,1.0593792e+20,0.0005052705348695299,64,2.3148655236884728
588544000,30000000000.0,1.0593792e+20,0.000752527592537354,128,2.305227105587913
588544000,30000000000.0,1.0593792e+20,0.0011207813209933046,256,2.3094154408221867
588544000,30000000000.0,1.0593792e+20,0.001669242140679573,512,2.327430529391295
588544000,30000000000.0,1.0593792e+20,0.002486095433631133,1024,2.3592723712952366
588544000,50000000000.0,1.765632e+20,0.00044025405547661956,64,2.276454553501951
588544000,50000000000.0,1.765632e+20,0.0006800772828212203,128,2.265917208869771
588544000,50000000000.0,1.765632e+20,0.0010505413973047573,256,2.266414321233932
588544000,50000000000.0,1.765632e+20,0.0016228114882366356,512,2.277945890594433
588544000,50000000000.0,1.765632e+20,0.0025068189917211163,1024,2.3005119169512747
588544000,80000000000.0,2.8250112e+20,0.0003789460749827434,64,2.2433800036907514
588544000,80000000000.0,2.8250112e+20,0.0006111851744089684,128,2.2331022578333566
588544000,80000000000.0,2.8250112e+20,0.0009857532300191572,256,2.231434757959109
588544000,80000000000.0,2.8250112e+20,0.0015898772928071565,512,2.2383775040680085
588544000,80000000000.0,2.8250112e+20,0.0025642419717302797,1024,2.2539304961600557
588544000,120000000000.0,4.2375168e+20,0.00033073550941730616,64,2.2178648755110775
588544000,120000000000.0,4.2375168e+20,0.0005568849728197573,128,2.207835836749034
588544000,120000000000.0,4.2375168e+20,0.0009376703260524898,256,2.2048526702520124
588544000,120000000000.0,4.2375168e+20,0.0015788280942605985,512,2.208915376020013
588544000,120000000000.0,4.2375168e+20,0.00265839504777825,1024,2.220023954053037
588544000,200000000000.0,7.062528e+20,0.00028300657991595747,64,2.1915277627386134
588544000,200000000000.0,7.062528e+20,0.000501652452617497,128,2.1824964637255153
588544000,200000000000.0,7.062528e+20,0.0008892202552035437,256,2.178509280094601
588544000,200000000000.0,7.062528e+20,0.0015762160797550483,512,2.17956621184587
588544000,200000000000.0,7.062528e+20,0.002793972714341373,1024,2.185667258979324
588544000,300000000000.0,1.0593792e+21,0.0004318651263110862,128,2.163079977164305
588544000,300000000000.0,1.0593792e+21,0.0008017376566178972,256,2.160134496537037
588544000,300000000000.0,1.0593792e+21,0.0014883889225548164,512,2.1600588096191857
588544000,300000000000.0,1.0593792e+21,0.0027631252773245812,1024,2.162852916410751
983138304,6000000000.0,3.5392978944e+19,0.00032007574951241173,32,2.429922827819114
983138304,6000000000.0,3.5392978944e+19,0.0006243067475262762,64,2.427946483484665
983138304,6000000000.0,3.5392978944e+19,0.0012177083568517073,128,2.4371264147728247
983138304,12000000000.0,7.0785957888e+19,0.0004156006286601667,64,2.338684538685409
983138304,12000000000.0,7.0785957888e+19,0.0007493298770433924,128,2.3411215741053146
983138304,12000000000.0,7.0785957888e+19,0.001351045272573433,256,2.358311824937118
983138304,20000000000.0,1.1797659648e+20,0.0003105951354255885,64,2.2859446464491144
983138304,20000000000.0,1.1797659648e+20,0.0005514521140780297,128,2.2833093463821665
983138304,20000000000.0,1.1797659648e+20,0.000979086274820244,256,2.2947573551904257
983138304,20000000000.0,1.1797659648e+20,0.0017383375801252967,512,2.3202886728738927
983138304,30000000000.0,1.7696489472e+20,0.0003095871078532053,64,2.2509173671193436
983138304,30000000000.0,1.7696489472e+20,0.000501499633504257,128,2.241818790833925
983138304,30000000000.0,1.7696489472e+20,0.0008123784099050958,256,2.2481911943444657
983138304,30000000000.0,1.7696489472e+20,0.0013159704151096449,512,2.270034577650966
983138304,30000000000.0,1.7696489472e+20,0.0021317382544006336,1024,2.3073489407534264
983138304,50000000000.0,2.949414912e+20,0.00019000762438445276,64,2.207919159660186
983138304,50000000000.0,2.949414912e+20,0.00033763427339669896,128,2.2001284201406026
983138304,50000000000.0,2.949414912e+20,0.0005999596223647365,256,2.2033093453492096
983138304,50000000000.0,2.949414912e+20,0.0010660989621901226,512,2.2174619352860065
983138304,50000000000.0,2.949414912e+20,0.0018944058146831376,1024,2.2425861899509942
983138304,80000000000.0,4.7190638592e+20,0.00014657941335674467,64,2.171155432728503
983138304,80000000000.0,4.7190638592e+20,0.0002689273672674028,128,2.1645937511505364
983138304,80000000000.0,4.7190638592e+20,0.0004933975870769758,256,2.1660227278123303
983138304,80000000000.0,4.7190638592e+20,0.0009052302166455259,512,2.1754423627138855
983138304,80000000000.0,4.7190638592e+20,0.0016608142532327874,1024,2.1928526558552015
983138304,120000000000.0,7.0785957888e+20,0.00014622250774152276,64,2.145273795306024
983138304,120000000000.0,7.0785957888e+20,0.00025945332492325555,128,2.1367800962406696
983138304,120000000000.0,7.0785957888e+20,0.00046036707243953673,256,2.1360472201692358
983138304,120000000000.0,7.0785957888e+20,0.0008168630771998764,512,2.1430751670917227
983138304,120000000000.0,7.0785957888e+20,0.0014494200972205457,1024,2.1578639370081305
983138304,200000000000.0,1.1797659648e+21,0.0001263833259461049,64,2.1136319535516765
983138304,200000000000.0,1.1797659648e+21,0.00023407976151947857,128,2.1058301734863623
983138304,200000000000.0,1.1797659648e+21,0.00043354876399108363,256,2.103791039354512
983138304,200000000000.0,1.1797659648e+21,0.0008029935161334097,512,2.1075145511561253
983138304,200000000000.0,1.1797659648e+21,0.0014872573525905781,1024,2.117000708891203
983138304,300000000000.0,1.7696489472e+21,8.807740240216777e-05,64,2.097715189585934
983138304,300000000000.0,1.7696489472e+21,0.00018988785300432366,128,2.086890263559536
983138304,300000000000.0,1.7696489472e+21,0.00040938306234272065,256,2.0821573992586453
983138304,300000000000.0,1.7696489472e+21,0.0008825972229476302,512,2.0835165966832636
983138304,300000000000.0,1.7696489472e+21,0.0019028092014777543,1024,2.0909678558333904
1713504256,30000000000.0,3.0843076608e+20,0.0004026365789058066,128,2.1823638899640603
1713504256,30000000000.0,3.0843076608e+20,0.0007186590393165956,256,2.1844787178638807
1713504256,30000000000.0,3.0843076608e+20,0.001282722042281895,512,2.2018329132614856
